# file...... results_8df5e6d0.csv
# date...... Mon Dec 22 16:06:15 2025
# user...... tgeorgoulakis
# host...... (null)
# target.... house 3
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,house:total_load,house:air_temperature,house:outdoor_temperature,washing_machine:base_power,dishwasher:base_power
2024-07-01 02:18:00 CET,+0,+70.9943,+65.66,+0,+0
2024-07-01 02:19:00 CET,+0,+70.9797,+65.66,+0,+0
2024-07-01 02:20:00 CET,+0,+70.9652,+65.66,+0,+0
2024-07-01 02:21:00 CET,+0,+70.9507,+65.66,+0,+0
2024-07-01 02:22:00 CET,+0,+70.9363,+65.66,+0,+0
2024-07-01 02:23:00 CET,+0,+70.922,+65.66,+0,+0
2024-07-01 02:24:00 CET,+0,+70.9077,+65.66,+0,+0
2024-07-01 02:25:00 CET,+0,+70.8935,+65.66,+0,+0
2024-07-01 02:26:00 CET,+0,+70.8793,+65.66,+0,+0
2024-07-01 02:27:00 CET,+0,+70.8652,+65.66,+0,+0
2024-07-01 02:28:00 CET,+0,+70.8511,+65.66,+0,+0
2024-07-01 02:29:00 CET,+0,+70.8371,+65.66,+0,+0
2024-07-01 02:30:00 CET,+0,+70.8231,+65.66,+0,+0
2024-07-01 02:31:00 CET,+0,+70.8091,+65.66,+0,+0
2024-07-01 02:32:00 CET,+0,+70.7952,+65.66,+0,+0
2024-07-01 02:33:00 CET,+0,+70.7813,+65.66,+0,+0
2024-07-01 02:34:00 CET,+0,+70.7675,+65.66,+0,+0
2024-07-01 02:35:00 CET,+0,+70.7537,+65.66,+0,+0
2024-07-01 02:36:00 CET,+0,+70.7399,+65.66,+0,+0
2024-07-01 02:37:00 CET,+0,+70.7262,+65.66,+0,+0
2024-07-01 02:38:00 CET,+0,+70.7125,+65.66,+0,+0
2024-07-01 02:39:00 CET,+0,+70.6988,+65.66,+0,+0
2024-07-01 02:40:00 CET,+0,+70.6852,+65.66,+0,+0
2024-07-01 02:41:00 CET,+0,+70.6717,+65.66,+0,+0
2024-07-01 02:42:00 CET,+0,+70.6581,+65.66,+0,+0
2024-07-01 02:43:00 CET,+0,+70.6446,+65.66,+0,+0
2024-07-01 02:44:00 CET,+0,+70.6312,+65.66,+0,+0
2024-07-01 02:45:00 CET,+0,+70.6177,+65.66,+0,+0
2024-07-01 02:46:00 CET,+0,+70.6043,+65.66,+0,+0
2024-07-01 02:47:00 CET,+0,+70.591,+65.66,+0,+0
2024-07-01 02:48:00 CET,+0,+70.5777,+65.66,+0,+0
2024-07-01 02:49:00 CET,+0,+70.5644,+65.66,+0,+0
2024-07-01 02:50:00 CET,+0,+70.5511,+65.66,+0,+0
2024-07-01 02:51:00 CET,+0,+70.5379,+65.66,+0,+0
2024-07-01 02:52:00 CET,+0,+70.5247,+65.66,+0,+0
2024-07-01 02:53:00 CET,+0,+70.5116,+65.66,+0,+0
2024-07-01 02:54:00 CET,+0,+70.4985,+65.66,+0,+0
2024-07-01 02:55:00 CET,+0,+70.4854,+65.66,+0,+0
2024-07-01 02:56:00 CET,+0,+70.4724,+65.66,+0,+0
2024-07-01 02:57:00 CET,+0,+70.4594,+65.66,+0,+0
2024-07-01 02:58:00 CET,+0,+70.4464,+65.66,+0,+0
2024-07-01 02:59:00 CET,+0,+70.4335,+65.66,+0,+0
2024-07-01 03:00:00 CET,+0,+70.4206,+66.02,+0,+0
2024-07-01 03:01:00 CET,+0,+70.4123,+66.02,+0,+0
2024-07-01 03:02:00 CET,+0,+70.4034,+66.02,+0,+0
2024-07-01 03:03:00 CET,+0,+70.3938,+66.02,+0,+0
2024-07-01 03:04:00 CET,+0,+70.3838,+66.02,+0,+0
2024-07-01 03:05:00 CET,+0,+70.3734,+66.02,+0,+0
2024-07-01 03:06:00 CET,+0,+70.3628,+66.02,+0,+0
2024-07-01 03:07:00 CET,+0,+70.352,+66.02,+0,+0
2024-07-01 03:08:00 CET,+0,+70.341,+66.02,+0,+0
2024-07-01 03:09:00 CET,+0,+70.3299,+66.02,+0,+0
2024-07-01 03:10:00 CET,+0,+70.3187,+66.02,+0,+0
2024-07-01 03:11:00 CET,+0,+70.3074,+66.02,+0,+0
2024-07-01 03:12:00 CET,+0,+70.2961,+66.02,+0,+0
2024-07-01 03:13:00 CET,+0,+70.2848,+66.02,+0,+0
2024-07-01 03:14:00 CET,+0,+70.2734,+66.02,+0,+0
2024-07-01 03:15:00 CET,+0,+70.2621,+66.02,+0,+0
2024-07-01 03:16:00 CET,+0,+70.2507,+66.02,+0,+0
2024-07-01 03:17:00 CET,+0,+70.2394,+66.02,+0,+0
2024-07-01 03:18:00 CET,+0,+70.2281,+66.02,+0,+0
2024-07-01 03:19:00 CET,+0,+70.2167,+66.02,+0,+0
2024-07-01 03:20:00 CET,+0,+70.2054,+66.02,+0,+0
2024-07-01 03:21:00 CET,+0,+70.1942,+66.02,+0,+0
2024-07-01 03:22:00 CET,+0,+70.1829,+66.02,+0,+0
2024-07-01 03:23:00 CET,+0,+70.1717,+66.02,+0,+0
2024-07-01 03:24:00 CET,+0,+70.1605,+66.02,+0,+0
2024-07-01 03:25:00 CET,+0,+70.1493,+66.02,+0,+0
2024-07-01 03:26:00 CET,+0,+70.1382,+66.02,+0,+0
2024-07-01 03:27:00 CET,+0,+70.1271,+66.02,+0,+0
2024-07-01 03:28:00 CET,+0,+70.116,+66.02,+0,+0
2024-07-01 03:29:00 CET,+0,+70.1049,+66.02,+0,+0
2024-07-01 03:30:00 CET,+0,+70.0939,+66.02,+0,+0
2024-07-01 03:31:00 CET,+0,+70.0829,+66.02,+0,+0
2024-07-01 03:32:00 CET,+0,+70.0719,+66.02,+0,+0
2024-07-01 03:33:00 CET,+0,+70.061,+66.02,+0,+0
2024-07-01 03:34:00 CET,+0,+70.0501,+66.02,+0,+0
2024-07-01 03:35:00 CET,+0,+70.0392,+66.02,+0,+0
2024-07-01 03:36:00 CET,+0,+70.0283,+66.02,+0,+0
2024-07-01 03:37:00 CET,+0,+70.0175,+66.02,+0,+0
2024-07-01 03:38:00 CET,+0,+70.0067,+66.02,+0,+0
2024-07-01 03:39:00 CET,+0,+69.9959,+66.02,+0,+0
2024-07-01 03:40:00 CET,+0,+69.9852,+66.02,+0,+0
2024-07-01 03:41:00 CET,+0,+69.9745,+66.02,+0,+0
2024-07-01 03:42:00 CET,+0,+69.9638,+66.02,+0,+0
2024-07-01 03:43:00 CET,+0,+69.9531,+66.02,+0,+0
2024-07-01 03:44:00 CET,+0,+69.9425,+66.02,+0,+0
2024-07-01 03:45:00 CET,+0,+69.9319,+66.02,+0,+0
2024-07-01 03:46:00 CET,+0,+69.9214,+66.02,+0,+0
2024-07-01 03:47:00 CET,+0,+69.9108,+66.02,+0,+0
2024-07-01 03:48:00 CET,+0,+69.9003,+66.02,+0,+0
2024-07-01 03:49:00 CET,+0,+69.8898,+66.02,+0,+0
2024-07-01 03:50:00 CET,+0,+69.8794,+66.02,+0,+0
2024-07-01 03:51:00 CET,+0,+69.869,+66.02,+0,+0
2024-07-01 03:52:00 CET,+0,+69.8586,+66.02,+0,+0
2024-07-01 03:53:00 CET,+0,+69.8482,+66.02,+0,+0
2024-07-01 03:54:00 CET,+0,+69.8378,+66.02,+0,+0
2024-07-01 03:55:00 CET,+0,+69.8275,+66.02,+0,+0
2024-07-01 03:56:00 CET,+0,+69.8172,+66.02,+0,+0
2024-07-01 03:57:00 CET,+0,+69.807,+66.02,+0,+0
2024-07-01 03:58:00 CET,+0,+69.7968,+66.02,+0,+0
2024-07-01 03:59:00 CET,+0,+69.7866,+66.02,+0,+0
2024-07-01 04:00:00 CET,+0,+69.7764,+67.82,+0,+0
2024-07-01 04:01:00 CET,+0,+69.7893,+67.82,+0,+0
2024-07-01 04:02:00 CET,+0,+69.7983,+67.82,+0,+0
2024-07-01 04:03:00 CET,+0,+69.8044,+67.82,+0,+0
2024-07-01 04:04:00 CET,+0,+69.808,+67.82,+0,+0
2024-07-01 04:05:00 CET,+0,+69.8098,+67.82,+0,+0
2024-07-01 04:06:00 CET,+0,+69.8101,+67.82,+0,+0
