# file...... results_be84c1a6.csv
# date...... Wed Nov  5 17:04:47 2025
# user...... tgeorgoulakis
# host...... (null)
# target.... house 2
# trigger... (none)
# interval.. 900
# limit..... 10000
# timestamp,house:total_load,washing_machine:base_power,dishwasher:base_power, indoor_lights:base_power, house:heating_setpoint, house:system_mode, house:hvac_load
2024-07-04 00:15:00 PDT,+0.250642,+0,+0,+0.14,+70,COOL,+0.106381
2024-07-04 00:30:00 PDT,+0.250642,+0,+0,+0.14,+70,COOL,+0.106381
2024-07-04 00:45:00 PDT,+0.147368,+0,+0,+0.14,+70,OFF,+0
2024-07-04 01:00:00 PDT,+0.131579,+0,+0,+0.125,+70,OFF,+0
2024-07-04 01:15:00 PDT,+0.338384,+0,+0.1,+0.125,+70,HEAT,+0.105923
2024-07-04 01:30:00 PDT,+0.23455,+0,+0,+0.125,+70,HEAT,+0.105923
2024-07-04 01:45:00 PDT,+0.23455,+0,+0,+0.125,+70,HEAT,+0.105923
2024-07-04 02:00:00 PDT,+0.224134,+0,+0,+0.115,+70,HEAT,+0.105923
2024-07-04 02:15:00 PDT,+0.224134,+0,+0,+0.115,+70,HEAT,+0.105923
2024-07-04 02:30:00 PDT,+0.224134,+0,+0,+0.115,+70,HEAT,+0.105923
2024-07-04 02:45:00 PDT,+0.224134,+0,+0,+0.115,+70,HEAT,+0.105923
2024-07-04 03:00:00 PDT,+0.224134,+0,+0,+0.115,+70,HEAT,+0.105923
2024-07-04 03:15:00 PDT,+0.224134,+0,+0,+0.115,+70,HEAT,+0.105923
2024-07-04 03:30:00 PDT,+0.224134,+0,+0,+0.115,+70,HEAT,+0.105923
2024-07-04 03:45:00 PDT,+0.224134,+0,+0,+0.115,+70,HEAT,+0.105923
2024-07-04 04:00:00 PDT,+0.22934,+0,+0,+0.12,+70,HEAT,+0.105923
2024-07-04 04:15:00 PDT,+0.22934,+0,+0,+0.12,+70,HEAT,+0.105923
2024-07-04 04:30:00 PDT,+0.22934,+0,+0,+0.12,+70,HEAT,+0.105923
2024-07-04 04:45:00 PDT,+0.22934,+0,+0,+0.12,+70,HEAT,+0.105923
2024-07-04 05:00:00 PDT,+0.260629,+0,+0,+0.15,+70,HEAT,+0.105923
2024-07-04 05:15:00 PDT,+0.260629,+0,+0,+0.15,+70,HEAT,+0.105923
2024-07-04 05:30:00 PDT,+0.260629,+0,+0,+0.15,+70,HEAT,+0.105923
2024-07-04 05:45:00 PDT,+0.260629,+0,+0,+0.15,+70,HEAT,+0.105923
2024-07-04 06:00:00 PDT,+0.339086,+0,+0,+0.225,+70,HEAT,+0.105923
2024-07-04 06:15:00 PDT,+0.339086,+0,+0,+0.225,+70,HEAT,+0.105923
2024-07-04 06:30:00 PDT,+0.339086,+0,+0,+0.225,+70,HEAT,+0.105923
2024-07-04 06:45:00 PDT,+0.339086,+0,+0,+0.225,+70,HEAT,+0.105923
2024-07-04 07:00:00 PDT,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-07-04 07:15:00 PDT,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-07-04 07:30:00 PDT,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-07-04 07:45:00 PDT,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-07-04 08:00:00 PDT,+0.260629,+0,+0,+0.15,+70,HEAT,+0.105923
2024-07-04 08:15:00 PDT,+0.260629,+0,+0,+0.15,+70,HEAT,+0.105923
2024-07-04 08:30:00 PDT,+0.260629,+0,+0,+0.15,+70,HEAT,+0.105923
2024-07-04 08:45:00 PDT,+0.260629,+0,+0,+0.15,+70,HEAT,+0.105923
2024-07-04 09:00:00 PDT,+0.218929,+0,+0,+0.11,+70,HEAT,+0.105923
2024-07-04 09:15:00 PDT,+0.218929,+0,+0,+0.11,+70,HEAT,+0.105923
2024-07-04 09:30:00 PDT,+0.218929,+0,+0,+0.11,+70,HEAT,+0.105923
2024-07-04 09:45:00 PDT,+0.218929,+0,+0,+0.11,+70,HEAT,+0.105923
2024-07-04 10:00:00 PDT,+0.198144,+0,+0,+0.09,+70,HEAT,+0.105923
2024-07-04 10:15:00 PDT,+0.198144,+0,+0,+0.09,+70,HEAT,+0.105923
2024-07-04 10:30:00 PDT,+0.198144,+0,+0,+0.09,+70,HEAT,+0.105923
2024-07-04 10:45:00 PDT,+0.198144,+0,+0,+0.09,+70,HEAT,+0.105923
2024-07-04 11:00:00 PDT,+0.198144,+0,+0,+0.09,+70,HEAT,+0.105923
2024-07-04 11:15:00 PDT,+0.198144,+0,+0,+0.09,+70,HEAT,+0.105923
2024-07-04 11:30:00 PDT,+0.0947368,+0,+0,+0.09,+70,OFF,+0
2024-07-04 11:45:00 PDT,+0.0947368,+0,+0,+0.09,+70,OFF,+0
2024-07-04 12:00:00 PDT,+0.0947368,+0,+0,+0.09,+70,OFF,+0
2024-07-04 12:15:00 PDT,+0.0947368,+0,+0,+0.09,+70,OFF,+0
2024-07-04 12:30:00 PDT,+0.198748,+0,+0,+0.09,+70,COOL,+0.106534
2024-07-04 12:45:00 PDT,+0.198748,+0,+0,+0.09,+70,COOL,+0.106534
2024-07-04 13:00:00 PDT,+0.19875,+0,+0,+0.09,+70,COOL,+0.106537
2024-07-04 13:15:00 PDT,+0.19875,+0,+0,+0.09,+70,COOL,+0.106537
2024-07-04 13:30:00 PDT,+0.19875,+0,+0,+0.09,+70,COOL,+0.106537
2024-07-04 13:45:00 PDT,+0.19875,+0,+0,+0.09,+70,COOL,+0.106537
2024-07-04 14:00:00 PDT,+0.198753,+0,+0,+0.09,+70,COOL,+0.106539
2024-07-04 14:15:00 PDT,+0.198753,+0,+0,+0.09,+70,COOL,+0.106539
2024-07-04 14:30:00 PDT,+0.198753,+0,+0,+0.09,+70,COOL,+0.106539
2024-07-04 14:45:00 PDT,+0.198753,+0,+0,+0.09,+70,COOL,+0.106539
2024-07-04 15:00:00 PDT,+0.219539,+0,+0,+0.11,+70,COOL,+0.106541
2024-07-04 15:15:00 PDT,+0.219539,+0,+0,+0.11,+70,COOL,+0.106541
2024-07-04 15:30:00 PDT,+0.219539,+0,+0,+0.11,+70,COOL,+0.106541
2024-07-04 15:45:00 PDT,+0.219539,+0,+0,+0.11,+70,COOL,+0.106541
2024-07-04 16:00:00 PDT,+0.287348,+0,+0,+0.175,+70,COOL,+0.106532
2024-07-04 16:15:00 PDT,+0.287348,+0,+0,+0.175,+70,COOL,+0.106532
2024-07-04 16:30:00 PDT,+0.287348,+0,+0,+0.175,+70,COOL,+0.106532
2024-07-04 16:45:00 PDT,+0.287348,+0,+0,+0.175,+70,COOL,+0.106532
2024-07-04 17:00:00 PDT,+0.392085,+0,+0,+0.275,+70,COOL,+0.106524
2024-07-04 17:15:00 PDT,+0.392085,+0,+0,+0.275,+70,COOL,+0.106524
2024-07-04 17:30:00 PDT,+0.392085,+0,+0,+0.275,+70,COOL,+0.106524
2024-07-04 17:45:00 PDT,+0.392085,+0,+0,+0.275,+70,COOL,+0.106524
2024-07-04 18:00:00 PDT,+0.44454,+0,+0,+0.325,+70,COOL,+0.106514
2024-07-04 18:15:00 PDT,+0.44454,+0,+0,+0.325,+70,COOL,+0.106514
2024-07-04 18:30:00 PDT,+0.44454,+0,+0,+0.325,+70,COOL,+0.106514
2024-07-04 18:45:00 PDT,+0.44454,+0,+0,+0.325,+70,COOL,+0.106514
2024-07-04 19:00:00 PDT,+0.470766,+0,+0,+0.35,+70,COOL,+0.106494
2024-07-04 19:15:00 PDT,+0.470766,+0,+0,+0.35,+70,COOL,+0.106494
2024-07-04 19:30:00 PDT,+0.470766,+0,+0,+0.35,+70,COOL,+0.106494
2024-07-04 19:45:00 PDT,+0.470766,+0,+0,+0.35,+70,COOL,+0.106494
2024-07-04 20:00:00 PDT,+0.497,+0,+0,+0.375,+70,COOL,+0.106474
2024-07-04 20:15:00 PDT,+0.497,+0,+0,+0.375,+70,COOL,+0.106474
2024-07-04 20:30:00 PDT,+0.497,+0,+0,+0.375,+70,COOL,+0.106474
2024-07-04 20:45:00 PDT,+0.497,+0,+0,+0.375,+70,COOL,+0.106474
2024-07-04 21:00:00 PDT,+0.470725,+0,+0,+0.35,+70,COOL,+0.106451
2024-07-04 21:15:00 PDT,+0.470725,+0,+0,+0.35,+70,COOL,+0.106451
2024-07-04 21:30:00 PDT,+0.470725,+0,+0,+0.35,+70,COOL,+0.106451
2024-07-04 21:45:00 PDT,+0.574938,+0.1,+0,+0.35,+70,COOL,+0.106451
2024-07-04 22:00:00 PDT,+2.68572,+2.2,+0,+0.275,+70,COOL,+0.106421
2024-07-04 22:15:00 PDT,+0.496144,+0.1,+0,+0.275,+70,COOL,+0.106421
2024-07-04 22:30:00 PDT,+0.496144,+0.1,+0,+0.275,+70,COOL,+0.106421
2024-07-04 22:45:00 PDT,+0.391985,+0,+0,+0.275,+70,COOL,+0.106421
2024-07-04 23:00:00 PDT,+0.313363,+0,+0,+0.2,+70,COOL,+0.10639
2024-07-04 23:15:00 PDT,+0.313363,+0,+0,+0.2,+70,COOL,+0.10639
2024-07-04 23:30:00 PDT,+0.313363,+0,+0,+0.2,+70,COOL,+0.10639
2024-07-04 23:45:00 PDT,+0.313363,+0,+0,+0.2,+70,COOL,+0.10639
2024-07-05 00:00:00 PDT,+0.250618,+0,+0,+0.14,+70,COOL,+0.106358
2024-07-05 00:15:00 PDT,+0.147368,+0,+0,+0.14,+70,OFF,+0
2024-07-05 00:30:00 PDT,+0.250191,+0,+0,+0.14,+70,HEAT,+0.105923
2024-07-05 00:45:00 PDT,+0.250191,+0,+0,+0.14,+70,HEAT,+0.105923
2024-07-05 01:00:00 PDT,+0.23455,+0,+0,+0.125,+70,HEAT,+0.105923
2024-07-05 01:15:00 PDT,+0.23455,+0,+0,+0.125,+70,HEAT,+0.105923
2024-07-05 01:30:00 PDT,+0.23455,+0,+0,+0.125,+70,HEAT,+0.105923
2024-07-05 01:45:00 PDT,+0.23455,+0,+0,+0.125,+70,HEAT,+0.105923
2024-07-05 02:00:00 PDT,+0.224134,+0,+0,+0.115,+70,HEAT,+0.105923
2024-07-05 02:15:00 PDT,+0.224134,+0,+0,+0.115,+70,HEAT,+0.105923
2024-07-05 02:30:00 PDT,+0.224134,+0,+0,+0.115,+70,HEAT,+0.105923
2024-07-05 02:45:00 PDT,+0.224134,+0,+0,+0.115,+70,HEAT,+0.105923
2024-07-05 03:00:00 PDT,+0.224134,+0,+0,+0.115,+70,HEAT,+0.105923
2024-07-05 03:15:00 PDT,+0.224134,+0,+0,+0.115,+70,HEAT,+0.105923
2024-07-05 03:30:00 PDT,+0.224134,+0,+0,+0.115,+70,HEAT,+0.105923
2024-07-05 03:45:00 PDT,+0.224134,+0,+0,+0.115,+70,HEAT,+0.105923
2024-07-05 04:00:00 PDT,+0.22934,+0,+0,+0.12,+70,HEAT,+0.105923
2024-07-05 04:15:00 PDT,+0.22934,+0,+0,+0.12,+70,HEAT,+0.105923
2024-07-05 04:30:00 PDT,+0.22934,+0,+0,+0.12,+70,HEAT,+0.105923
2024-07-05 04:45:00 PDT,+0.22934,+0,+0,+0.12,+70,HEAT,+0.105923
2024-07-05 05:00:00 PDT,+0.260629,+0,+0,+0.15,+70,HEAT,+0.105923
2024-07-05 05:15:00 PDT,+0.260629,+0,+0,+0.15,+70,HEAT,+0.105923
2024-07-05 05:30:00 PDT,+0.260629,+0,+0,+0.15,+70,HEAT,+0.105923
2024-07-05 05:45:00 PDT,+0.260629,+0,+0,+0.15,+70,HEAT,+0.105923
2024-07-05 06:00:00 PDT,+0.339086,+0,+0,+0.225,+70,HEAT,+0.105923
2024-07-05 06:15:00 PDT,+0.339086,+0,+0,+0.225,+70,HEAT,+0.105923
2024-07-05 06:30:00 PDT,+0.339086,+0,+0,+0.225,+70,HEAT,+0.105923
2024-07-05 06:45:00 PDT,+0.339086,+0,+0,+0.225,+70,HEAT,+0.105923
2024-07-05 07:00:00 PDT,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-07-05 07:15:00 PDT,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-07-05 07:30:00 PDT,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-07-05 07:45:00 PDT,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-07-05 08:00:00 PDT,+0.36456,+0,+0.1,+0.15,+70,HEAT,+0.105923
2024-07-05 08:15:00 PDT,+0.36456,+0,+0.1,+0.15,+70,HEAT,+0.105923
2024-07-05 08:30:00 PDT,+0.260629,+0,+0,+0.15,+70,HEAT,+0.105923
2024-07-05 08:45:00 PDT,+0.260629,+0,+0,+0.15,+70,HEAT,+0.105923
2024-07-05 09:00:00 PDT,+0.218929,+0,+0,+0.11,+70,HEAT,+0.105923
2024-07-05 09:15:00 PDT,+0.218929,+0,+0,+0.11,+70,HEAT,+0.105923
2024-07-05 09:30:00 PDT,+0.218929,+0,+0,+0.11,+70,HEAT,+0.105923
2024-07-05 09:45:00 PDT,+0.32269,+0.1,+0,+0.11,+70,HEAT,+0.105923
2024-07-05 10:00:00 PDT,+2.49065,+2.2,+0,+0.09,+70,HEAT,+0.105923
2024-07-05 10:15:00 PDT,+0.30178,+0.1,+0,+0.09,+70,HEAT,+0.105923
2024-07-05 10:30:00 PDT,+0.198144,+0,+0,+0.09,+70,HEAT,+0.105923
2024-07-05 10:45:00 PDT,+2.49065,+2.2,+0,+0.09,+70,HEAT,+0.105923
2024-07-05 11:00:00 PDT,+0.0947368,+0,+0,+0.09,+70,OFF,+0
2024-07-05 11:15:00 PDT,+0.0947368,+0,+0,+0.09,+70,OFF,+0
2024-07-05 11:30:00 PDT,+0.0947368,+0,+0,+0.09,+70,OFF,+0
2024-07-05 11:45:00 PDT,+0.0947368,+0,+0,+0.09,+70,OFF,+0
2024-07-05 12:00:00 PDT,+0.0947368,+0,+0,+0.09,+70,OFF,+0
2024-07-05 12:15:00 PDT,+0.198779,+0,+0,+0.09,+70,COOL,+0.106566
2024-07-05 12:30:00 PDT,+0.198779,+0,+0,+0.09,+70,COOL,+0.106566
2024-07-05 12:45:00 PDT,+0.198779,+0,+0,+0.09,+70,COOL,+0.106566
2024-07-05 13:00:00 PDT,+0.198786,+0,+0,+0.09,+70,COOL,+0.106573
2024-07-05 13:15:00 PDT,+0.198786,+0,+0,+0.09,+70,COOL,+0.106573
2024-07-05 13:30:00 PDT,+0.198786,+0,+0,+0.09,+70,COOL,+0.106573
2024-07-05 13:45:00 PDT,+0.198786,+0,+0,+0.09,+70,COOL,+0.106573
2024-07-05 14:00:00 PDT,+0.198795,+0,+0,+0.09,+70,COOL,+0.106581
2024-07-05 14:15:00 PDT,+0.198795,+0,+0,+0.09,+70,COOL,+0.106581
2024-07-05 14:30:00 PDT,+0.198795,+0,+0,+0.09,+70,COOL,+0.106581
2024-07-05 14:45:00 PDT,+0.198795,+0,+0,+0.09,+70,COOL,+0.106581
2024-07-05 15:00:00 PDT,+0.219586,+0,+0,+0.11,+70,COOL,+0.106589
2024-07-05 15:15:00 PDT,+0.219586,+0,+0,+0.11,+70,COOL,+0.106589
2024-07-05 15:30:00 PDT,+0.219586,+0,+0,+0.11,+70,COOL,+0.106589
2024-07-05 15:45:00 PDT,+0.219586,+0,+0,+0.11,+70,COOL,+0.106589
2024-07-05 16:00:00 PDT,+0.287401,+0,+0,+0.175,+70,COOL,+0.106587
2024-07-05 16:15:00 PDT,+0.287401,+0,+0,+0.175,+70,COOL,+0.106587
2024-07-05 16:30:00 PDT,+0.287401,+0,+0,+0.175,+70,COOL,+0.106587
2024-07-05 16:45:00 PDT,+0.287401,+0,+0,+0.175,+70,COOL,+0.106587
2024-07-05 17:00:00 PDT,+0.392144,+0,+0,+0.275,+70,COOL,+0.106585
2024-07-05 17:15:00 PDT,+0.392144,+0,+0,+0.275,+70,COOL,+0.106585
2024-07-05 17:30:00 PDT,+0.392144,+0,+0,+0.275,+70,COOL,+0.106585
2024-07-05 17:45:00 PDT,+0.392144,+0,+0,+0.275,+70,COOL,+0.106585
2024-07-05 18:00:00 PDT,+0.444606,+0,+0,+0.325,+70,COOL,+0.106582
2024-07-05 18:15:00 PDT,+0.444606,+0,+0,+0.325,+70,COOL,+0.106582
2024-07-05 18:30:00 PDT,+0.444606,+0,+0,+0.325,+70,COOL,+0.106582
2024-07-05 18:45:00 PDT,+0.444606,+0,+0,+0.325,+70,COOL,+0.106582
2024-07-05 19:00:00 PDT,+0.470827,+0,+0,+0.35,+70,COOL,+0.106557
2024-07-05 19:15:00 PDT,+0.470827,+0,+0,+0.35,+70,COOL,+0.106557
2024-07-05 19:30:00 PDT,+0.470827,+0,+0,+0.35,+70,COOL,+0.106557
2024-07-05 19:45:00 PDT,+0.470827,+0,+0,+0.35,+70,COOL,+0.106557
2024-07-05 20:00:00 PDT,+0.497054,+0,+0,+0.375,+70,COOL,+0.10653
2024-07-05 20:15:00 PDT,+0.497054,+0,+0,+0.375,+70,COOL,+0.10653
2024-07-05 20:30:00 PDT,+0.497054,+0,+0,+0.375,+70,COOL,+0.10653
2024-07-05 20:45:00 PDT,+0.497054,+0,+0,+0.375,+70,COOL,+0.10653
2024-07-05 21:00:00 PDT,+0.470773,+0,+0,+0.35,+70,COOL,+0.106501
2024-07-05 21:15:00 PDT,+0.470773,+0,+0,+0.35,+70,COOL,+0.106501
2024-07-05 21:30:00 PDT,+0.470773,+0,+0,+0.35,+70,COOL,+0.106501
2024-07-05 21:45:00 PDT,+0.470773,+0,+0,+0.35,+70,COOL,+0.106501
2024-07-05 22:00:00 PDT,+0.392054,+0,+0,+0.275,+70,COOL,+0.106493
2024-07-05 22:15:00 PDT,+0.392054,+0,+0,+0.275,+70,COOL,+0.106493
2024-07-05 22:30:00 PDT,+0.392054,+0,+0,+0.275,+70,COOL,+0.106493
2024-07-05 22:45:00 PDT,+0.392054,+0,+0,+0.275,+70,COOL,+0.106493
2024-07-05 23:00:00 PDT,+0.313453,+0,+0,+0.2,+70,COOL,+0.106482
2024-07-05 23:15:00 PDT,+0.313453,+0,+0,+0.2,+70,COOL,+0.106482
2024-07-05 23:30:00 PDT,+0.313453,+0,+0,+0.2,+70,COOL,+0.106482
2024-07-05 23:45:00 PDT,+0.313453,+0,+0,+0.2,+70,COOL,+0.106482
